date,berlin_1_brightness_mean,berlin_2_brightness_mean,berlin_3_brightness_mean,berlin_4_brightness_mean,fremont_1_brightness_mean,fremont_2_brightness_mean,fremont_3_brightness_mean,fremont_4_brightness_mean,fremont_5_brightness_mean,fremont_6_brightness_mean,fremont_7_brightness_mean,fremont_8_brightness_mean,giga_tx_east_brightness_mean,giga_tx_north_brightness_mean,giga_tx_west_brightness_mean,giga_tx_west_small_brightness_mean,berlin_1_brightness_std,berlin_2_brightness_std,berlin_3_brightness_std,berlin_4_brightness_std,fremont_1_brightness_std,fremont_2_brightness_std,fremont_3_brightness_std,fremont_4_brightness_std,fremont_5_brightness_std,fremont_6_brightness_std,fremont_7_brightness_std,fremont_8_brightness_std,giga_tx_east_brightness_std,giga_tx_north_brightness_std,giga_tx_west_brightness_std,giga_tx_west_small_brightness_std,berlin_1_bright_pixel_frac,berlin_2_bright_pixel_frac,berlin_3_bright_pixel_frac,berlin_4_bright_pixel_frac,fremont_1_bright_pixel_frac,fremont_2_bright_pixel_frac,fremont_3_bright_pixel_frac,fremont_4_bright_pixel_frac,fremont_5_bright_pixel_frac,fremont_6_bright_pixel_frac,fremont_7_bright_pixel_frac,fremont_8_bright_pixel_frac,giga_tx_east_bright_pixel_frac,giga_tx_north_bright_pixel_frac,giga_tx_west_bright_pixel_frac,giga_tx_west_small_bright_pixel_frac,berlin_1_nir_red_ratio,berlin_2_nir_red_ratio,berlin_3_nir_red_ratio,berlin_4_nir_red_ratio,fremont_1_nir_red_ratio,fremont_2_nir_red_ratio,fremont_3_nir_red_ratio,fremont_4_nir_red_ratio,fremont_5_nir_red_ratio,fremont_6_nir_red_ratio,fremont_7_nir_red_ratio,fremont_8_nir_red_ratio,giga_tx_east_nir_red_ratio,giga_tx_north_nir_red_ratio,giga_tx_west_nir_red_ratio,giga_tx_west_small_nir_red_ratio,berlin_1_color_std,berlin_2_color_std,berlin_3_color_std,berlin_4_color_std,fremont_1_color_std,fremont_2_color_std,fremont_3_color_std,fremont_4_color_std,fremont_5_color_std,fremont_6_color_std,fremont_7_color_std,fremont_8_color_std,giga_tx_east_color_std,giga_tx_north_color_std,giga_tx_west_color_std,giga_tx_west_small_color_std,berlin_1_n_imgs,berlin_2_n_imgs,berlin_3_n_imgs,berlin_4_n_imgs,fremont_1_n_imgs,fremont_2_n_imgs,fremont_3_n_imgs,fremont_4_n_imgs,fremont_5_n_imgs,fremont_6_n_imgs,fremont_7_n_imgs,fremont_8_n_imgs,giga_tx_east_n_imgs,giga_tx_north_n_imgs,giga_tx_west_n_imgs,giga_tx_west_small_n_imgs
2022-11-01,,,,,1389.0286976154634,1311.8024808450505,1353.2621802276046,962.9705535192892,1322.4094901195422,2132.2105234827072,893.0294343811224,1328.0232340653877,927.3048878049352,1469.7947719561896,1424.2032820024488,1600.9787641396751,,,,,275.9613063457996,274.9169238910312,454.0632777634221,83.66481602536925,151.8932343509278,771.709655566049,122.0565369251959,189.4215972640821,503.8406542693618,198.21426097553484,194.56600708222825,383.4618379969988,,,,,0.30275093084052923,0.2433050658335195,0.17372327734752224,0.0,0.1631292185085794,0.6383528461849012,0.0,0.12343336782798667,0.06368343848859198,0.40470660564246197,0.34166823290606396,0.5341635635494978,,,,,1.183813559377286,1.3829300507031317,1.210616018246037,1.1774862659157328,1.1745225354179465,1.0657645629675787,1.2126349373927852,1.1521270129500067,1.995355435476363,1.2552591776908788,1.1641609147379637,1.1843030186533923,,,,,128.99128364700533,131.60929949128086,125.83051132491244,117.54010409872892,136.6365750758219,144.37622777356347,96.87559977450812,79.19348161492822,296.7955932559169,184.13769164527764,172.36275524319092,263.85218624409566,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0
2022-12-01,1077.779547117221,1110.6855979189406,1304.149566814584,294.45855086955714,1446.7792455570514,1316.2915581839375,1417.9222131752867,1000.6911846928001,1320.0853189124723,2524.2050867985463,1069.280826864055,1383.3767697673525,1101.0468462258993,1498.3575779310981,1469.6722525028526,1784.5386952856052,109.00582229321115,186.9263690167171,215.8687083865278,54.16467673470357,323.8877127407101,264.0454164966178,472.914262335833,140.32516207053257,317.75744286148336,781.4003401294684,144.98703007769194,201.09824562885996,535.7262863832586,183.89711010678178,197.04572731728666,417.9623819380434,0.003012954885037047,0.04612942693693994,0.07034183449553809,0.0,0.3882199160263011,0.23437848694487853,0.2694041014182651,0.0,0.2781979344555584,0.8373839321760195,0.0,0.2953202253650684,0.2600993231182511,0.5216544845959424,0.42245611397210936,0.666971123445514,1.156905362876554,1.1075986945062533,1.0930583177216133,1.5093609116183728,1.1588148085588814,1.2968628228485124,1.1556149090027594,1.1556998678625363,1.195770971871793,1.0583720272682935,1.2434844321474416,1.2058430782573721,1.968692507066041,1.2089153471462895,1.159939117582449,1.176185211730061,53.16502170786591,99.05023300474215,50.982072502242836,49.95651254782321,132.8451909165035,131.293387817797,125.91482280543535,105.34175342144357,124.52227478693135,153.14429912023274,96.13656193535986,63.22111086381911,331.37376230498813,170.16205652629586,170.9100735087974,279.23257792426136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0
2023-01-01,917.6448913858561,1045.3763902207822,1266.2671120430432,716.7736405388159,1539.9217235733704,1443.9997954325675,1500.3742970214537,959.9760824998447,1398.2519855791388,1301.2125689678378,929.1463996041533,1315.7605687785056,1125.3222322370093,1415.1769360384365,1427.4919503648312,1757.9283355582095,231.92031749441352,453.2302378758503,573.8806445972732,181.7002931591252,310.73176316391675,376.34148721773556,511.9003807323274,110.31755962351747,300.47249340863493,154.81993858451318,151.64323876472326,229.4131244945095,592.0969301766582,180.2123361050453,183.96064925705684,383.18824116276403,0.03209987357083066,0.1155385073244933,0.22198517579363153,0.00710858703211684,0.523142279965143,0.3738934761585957,0.38538372687508293,0.0,0.27726274701146636,0.12894630601534118,0.0015646626948305955,0.20418535127055307,0.26693176395737234,0.23587676753876635,0.326522071445577,0.6676912808262488,1.1791496875394498,1.10801242243249,1.1043408608381287,1.9800922526125033,1.1535557217319587,1.3068685044315722,1.1630186927231456,1.1573547417333019,1.1572207989087875,1.1071703025879158,1.266353527827861,1.3311446069254487,1.9825504912795677,1.1829879291399044,1.1326504948271618,1.147659638101848,105.0789623892655,121.38016611850686,131.42123808529146,112.0432668064698,148.79413855259187,136.66484670722843,130.9753829645537,111.09127659704562,141.61422311064558,144.4625163678087,97.76096083333374,67.88871871297928,349.24448687678716,159.16033875544395,158.68596504731704,247.51918603235632,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0
2023-02-01,,,,,1460.9497214080118,1456.4699905775003,1501.7415121849617,929.6820732641692,1264.9742349082442,1287.173650921814,970.6465132762296,1295.40682610862,928.6698230917406,1501.2603775303403,1518.479434650231,1709.3525082554618,,,,,296.98796483898286,289.3051354729128,491.3137050533775,117.14343321732557,308.3317457212312,199.58467705534318,149.563207395602,216.51052604385782,361.54951355267315,148.30449988203804,191.89986834263382,427.9188899360823,,,,,0.4237502970767646,0.39334597932009235,0.41716687811251446,0.0,0.23107261933805004,0.11489705288655633,0.0025576217127038577,0.1436702311141773,0.058611243659756465,0.45457339982239237,0.5501559974438984,0.5958511908944004,,,,,1.212640437141287,1.3058324864286792,1.2105854524550055,1.1614690860950079,1.1997048993609496,1.1178374592370683,1.3297757854580605,1.283790457519201,2.0730688173840766,1.1680720384019,1.1427816657170216,1.1524671755764986,,,,,141.36554108328727,149.52391739801243,140.2776954447862,117.98060947864325,139.80963997231498,155.93635201602348,114.19238614921403,84.74599828567102,271.1743738633786,170.71651035341603,184.17931223668077,248.20128022130868,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-03-01,,,,,2403.879045195279,2154.125545513154,2025.7843299691363,1319.786771862252,2171.7370158033136,1970.056869869466,1413.1684954497725,1897.499110804491,1325.6012807144673,1660.7898308172225,1674.5011715470705,1885.6063139651985,,,,,388.7060861222087,177.6480184870283,331.9129099471415,174.24931965537465,320.9544982707014,145.71544045732597,236.89975592880964,319.05139860033347,684.2407291359323,158.51144063272386,167.65052346483716,266.29327303047756,,,,,0.9938703160896776,1.0,0.9920849822953552,0.16263900105609738,1.0,1.0,0.33733525907203465,0.9381395883638038,0.4215683155718149,0.8951089555297496,0.8875189514966982,0.9717909084521885,,,,,1.1693237188607368,1.2483402349774049,1.1600081025151494,1.1745357699443044,1.1845984969786794,1.1320451245263872,1.1904862944872132,1.266359466119281,2.5599779483397627,1.1867889488335304,1.1631102536825868,1.139121275329699,,,,,77.95035420976102,85.7178190043163,87.56375132408344,53.13240741586306,95.59177775620597,74.8102606083396,72.78853727275342,44.79761390918597,347.94383413060723,166.02228155285965,188.14361889124473,206.4686003818178,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0
2023-04-01,1133.9988871314156,1324.643447637314,1680.3015921392696,1172.890742064268,1527.3518049063873,1472.0652818071371,1563.570338881422,1145.473007392682,1572.4494863245784,1453.3385547032703,1106.5220456961756,1550.672247135027,1362.3979787804342,1766.6396327162597,1759.6998943310512,1922.90215227523,156.23466720361014,421.31269451432894,396.7034017395414,823.8679333175185,268.19713191622753,219.58634635240702,511.75778781188114,97.92999971630006,153.6253516874947,184.91593971830648,108.23942292836024,172.12086858535875,746.1406077342357,166.50419198105055,179.39944315553154,266.0094294377877,0.03407840797762612,0.15011077676002788,0.5868849661091334,0.1576324366941545,0.5099619741741267,0.43786729152718923,0.49658215144572154,0.006460831210784618,0.5629421810197611,0.18724263221639081,0.0,0.7455789352650339,0.42637894774048735,0.9563836327618007,0.9316843964966356,0.9941860465116279,1.2261358617904206,1.13100506125022,1.1497228775216597,2.2266966122366094,1.2208030207992102,1.45551978433709,1.1712251816258876,1.133442420998378,1.168006613275966,1.0940597523078923,1.187086471252374,1.2513782779096871,2.944857648704881,1.203808763325717,1.1730668810897762,1.1552713090323417,104.31767396923001,86.78242526050252,177.9963402900722,111.63087164071432,137.59106389268138,139.26508372744823,122.57832569049589,118.05700265171193,146.06924096211029,137.59872829312505,108.64844578427041,77.48862844311691,353.71647904797254,173.513064910724,203.88672171551536,212.53017950167498,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
2023-05-01,1156.2604564038368,1194.4202682891876,2027.8866708115922,886.2053728910065,,,,,,,,,2006.3051693971684,1791.6808980577014,2267.8583468029933,2803.5965830581536,226.85558050430953,303.2656301821047,492.9545047273341,160.73055370262765,,,,,,,,,869.9300874038719,428.21842714239045,382.87772237409484,393.89127525405036,0.08205581492083186,0.08526503753182771,0.8944872482566929,0.00898989478137409,,,,,,,,,0.7496456532880899,0.6997745747660362,0.9720958789109,1.0,1.3058436586490647,1.2269991163967218,1.1715844952611847,2.3135874713421867,,,,,,,,,1.4963818915680533,1.1299354212025234,1.1105363020786356,1.2142605796182802,125.72097327278864,116.44502163127318,226.4003636223696,117.94514965757143,,,,,,,,,445.1267632882657,113.45170545152608,172.80891151080098,230.02343909659498,4.0,4.0,4.0,4.0,,,,,,,,,1.0,1.0,1.0,1.0
2023-06-01,1247.6566631638761,1123.2117213936936,1929.4731006485595,1067.6736662852777,1507.6199496950019,1455.1271293610062,1460.185908238815,1244.655691536725,1593.2121249085155,1519.2461579868116,1316.0426938944731,1624.9780997278763,1775.8846650053895,1906.5759273174397,1867.8544796535073,1907.722792102859,279.6299876788921,295.9206730081751,427.38698248031335,190.03623702598097,340.1603949425644,307.5747695093198,558.2062551466261,143.42993889906538,152.46996492907166,240.1366464312141,264.6245630137278,166.25287263768368,533.4688688216509,197.1208176100394,216.7246783086633,222.11703126709415,0.1331912145409974,0.08791045269667014,0.8822719071536549,0.0287484335789396,0.4512298978055931,0.38049542512831985,0.3068868228210031,0.085109026526682,0.7135480198422381,0.36350423899878886,0.25322460933582075,0.7990226514890192,0.7151193821465811,0.9522508368057927,0.9520530266010098,1.0,1.2807907447223486,1.2063688396249,1.146963592293474,1.8632435401009904,1.2200227696643555,1.506101810168918,1.1692546439556455,1.0740866220727738,1.1265742886233032,1.0383683590177246,1.0940981888197283,1.0899045203520217,1.3091404937168403,1.145029213897602,1.0999102901923135,1.0981680416602961,118.75645629569044,83.49695888888826,204.65339284457,150.76046249578602,155.79278059170724,155.71426707379663,149.49088812093473,139.10117979638238,188.24666397061566,142.58750740714473,109.85988160542425,103.15791588672909,539.8198918279824,181.40730315516944,195.76673975056403,223.66043967089243,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0
2023-07-01,1190.0471774186276,997.0765792577407,2119.4950260886503,1008.6040151658427,,,,,,,,,2794.1627367466094,1936.518147869846,1979.3896619846605,2010.466498044451,266.5000319503663,286.58260812514413,535.5218044110138,221.58620253255035,,,,,,,,,688.6012429436527,170.0743369393335,195.9146176080444,228.60026284000185,0.1297020978485158,0.06142323335868527,0.9066294436046227,0.0325847630097078,,,,,,,,,1.0,0.9675182731060865,0.9674096906363943,1.0,1.2336888966005863,1.26434488163419,1.10451946279939,1.954671195496657,,,,,,,,,1.1846689020747292,1.1418345229358722,1.0871242754513781,1.0842339016369151,118.3633540210957,72.26216884442375,210.9493711006157,146.5297849512631,,,,,,,,,787.1578092554056,169.61801328377504,207.7073568098383,229.95237546606853,1.0,1.0,1.0,1.0,,,,,,,,,10.0,10.0,10.0,10.0
2023-08-01,1106.3597776452134,1149.1740958742548,1967.221960793875,1252.9741007701498,1419.6055513744757,1318.737217634954,1315.3269205279196,1047.2357789236094,1507.7248786967007,1246.6937424303594,1027.7012162912142,1487.2870683377414,2859.1035847044714,1792.3056105836001,1898.352210903532,1973.1868076535752,250.64748186884873,373.8266496888592,521.9567658298545,651.2180056072203,323.9064204602652,278.853387541844,472.63227768129474,156.10576867809584,172.71270127909455,189.23002193944401,88.93364278472725,150.07800655260996,769.3081079260751,152.06445127599656,186.19041795801476,211.7718328977463,0.12235169201635458,0.10996660163354394,0.8913785536646024,0.2917533339529576,0.3879327418204865,0.301792754593469,0.16367802162428277,0.0,0.47153777344067666,0.041501816713766654,0.0,0.495400712889502,1.0,0.9478789534804289,0.9661316392888019,0.9876695004566852,1.207712121998297,1.2221844087167182,1.0630195384047412,2.2280740887220887,1.2083797815523907,1.4326669188629462,1.1585870943060357,1.0807243629530805,1.1070208690822498,1.0517238356189764,1.1106311094851264,1.0847443677727033,1.186412476653557,1.1395993894208198,1.0856909481793853,1.0898935499265712,101.19236203071718,63.079277344703776,176.62250074587757,128.02209011595588,116.19117188159838,127.71985794496489,114.54154247374495,101.50013280551222,145.35479373241432,137.77802778664918,96.05414858315719,103.13294237963332,832.2740045026062,173.70754267818225,225.92174283402815,276.1637646461305,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0
2023-09-01,953.0239722841071,1044.9069364990137,1740.743242144958,974.6959994701135,1470.328104782276,1404.3318269731462,1393.0337019434069,1070.2521380795597,1521.4228809194665,1264.0434934732875,1065.2460799850217,1470.2525046951064,2770.251692204376,1619.922051825034,1873.795439110879,2151.4077613058853,94.91433860114714,472.81566270630714,466.86397411035625,221.04905351281573,296.31791683316237,251.8941649860739,410.71721817444717,147.14548520761323,142.1242043928264,159.8779721737637,81.82824173952952,154.83831373313444,739.2848944004264,146.58523360754768,166.00877349551683,204.11973950850094,0.002093470015488956,0.07603915214443971,0.7302018822840981,0.02508837659486502,0.44014893448467085,0.3315480175556054,0.2702845997992842,0.0009318506554016276,0.4747092786858585,0.05329027048849415,0.0,0.417155340922157,0.9864800381740096,0.8470182389507481,0.9750779987219487,0.9876695004566852,1.26809232088881,1.2458122977674622,1.1234819934351585,2.114331954543579,1.1898889361723255,1.3549265553832306,1.159012973355299,1.1117484584839326,1.1336004779345523,1.0650372548772542,1.1281466271273664,1.1164605264979446,1.174058404534713,1.134116796175858,1.076268544838234,1.094588974625058,92.07043520363739,58.86884118675486,174.80194449622093,117.64216488429135,105.80890546692545,119.1665755827533,100.33542854625694,79.9003043424689,130.93064453526353,104.47154958343869,75.9133382467494,96.30419385850158,784.0766970414267,148.67818763528805,209.34502566011855,326.78612302024254,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0
2023-10-01,986.1992125998682,1200.1206061307498,1581.865320378407,907.1632843723256,1400.7125947344803,1300.3904324431558,1219.8529094317475,1013.5131390942412,1308.1711257488282,1070.125662764096,801.8780332056193,1329.5962247518314,3033.017297303665,1479.5344513514124,1445.6554131321889,2088.4060399540986,76.59867378929756,733.8090307720003,719.0869822595615,263.22437068050857,278.0903071460059,282.3055249403758,456.2095132570188,103.74941632409082,162.63530560854372,145.35032354036545,122.65284238447585,146.04865896789772,459.13025456693975,172.7027030733322,330.37250234934965,309.13149266921414,0.0,0.13572633180119711,0.3438094309260253,0.038542771707951805,0.36197813515012284,0.2946328944432049,0.1031603264471417,0.0,0.20704236805724985,0.02236576503835285,0.0,0.07768195929630908,0.9981973384232014,0.393811052667532,0.5377012617624587,0.9791856952153447,1.32936187710526,1.2630132933743015,1.1615932830986742,2.4284876512419347,1.1826007940598398,1.3244821017448263,1.1971327241287695,1.1285449203065083,1.1539915844946298,1.1000275946037246,1.1709669518391654,1.1224990977296596,1.1862682444909105,1.218001360935823,1.1088357498683394,1.1440908358242787,77.04202190415266,56.31108681147654,120.41104807914607,123.03797972269453,116.33672662398855,137.711437847013,121.66116319979716,112.32125885660004,141.65833633265666,129.57045108281127,99.07890310590112,108.79873138796714,843.1089828451284,145.53301335657451,141.4200596669854,298.0656446743839,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2023-11-01,,,,,1372.455659642451,1295.0614694140702,1294.1197351561868,1011.4563583276386,1201.2272234420316,1177.3059076840268,860.0908340187088,1377.00822505845,2593.134771927964,1454.1523328096182,1431.7141408445987,2008.0778238366227,,,,,267.43175247661867,279.22273996635204,468.1444680032067,113.61488141384181,275.19992389935857,134.81237658317158,139.9433301404865,274.62913233163727,400.2976466562058,207.33454402086474,303.60096969596987,340.3401804693834,,,,,0.2821239008159709,0.22163951498921386,0.16343186078657848,0.0,0.18394730422054167,0.04448930157448527,0.0,0.34509601011843166,0.9902161426576884,0.3520049183687411,0.49892869225275416,0.9657486123796811,,,,,1.1480694890778436,1.2836928596774875,1.1943265477388798,1.144804542429761,1.1822475153488956,1.0846903787865556,1.2222365210474455,1.1125761000733745,1.2225078063065604,1.2156593568605387,1.0949339064252048,1.134311851046487,,,,,120.90795960818697,132.18549663730445,122.60485020962619,105.93872957780584,122.07437710365635,126.93035734014482,88.02881420354277,87.74926530853158,745.464143940866,149.31886265877534,145.66203287157913,290.4623638823393,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
2023-12-01,,,,,,,,,,,,,1911.0411619508757,1605.9426531866936,1699.9836873034365,2124.921810229748,,,,,,,,,,,,,725.273857866829,241.78790409253733,319.36056400342255,258.3597065118571,,,,,,,,,,,,,0.7359489599349628,0.6554751007582487,0.7006152188349676,0.9791681304011804,,,,,,,,,,,,,1.245658425847463,1.2402381263484272,1.1258086708705073,1.144408211243261,,,,,,,,,,,,,549.7023745739397,167.00796730206525,183.04240384361293,289.20048149266427,,,,,,,,,,,,,6.0,6.0,6.0,6.0
2024-01-01,983.0687821204027,1403.4894762077977,1266.762487605858,1872.9408071782432,1412.5335894795214,1350.6995276352006,1315.2655160225463,933.7921558882607,1041.6180640264572,1371.1807293769343,913.9908728009476,1062.7908397531712,1419.7946809701384,1569.211757406016,1557.6769144666234,2330.986820534439,167.26578739845178,772.2086792806754,300.565078607603,676.3864746414853,302.62950324655327,332.94766069395723,512.083270279447,125.3140706250737,317.8222007378838,168.47769571503065,159.94290758643234,263.5572008898686,604.4701231449826,230.3091799762734,305.13211353203087,256.4663192450742,0.006075167888085602,0.18061572037961718,0.12791973472472817,0.6400132044087339,0.35751208112176186,0.2503905378263782,0.2178428736437484,0.0,0.09795071968772875,0.18619297537343563,0.0,0.024134759112337586,0.45310428927416363,0.5638021722795274,0.6349734992294109,0.9791856952153447,1.2357684348030997,1.1496092347716305,1.1691693878071876,1.287482328086599,1.1206082095837437,1.2062393185488998,1.1278224572351612,1.1397776891701699,1.1190336258134912,1.0915758030138099,1.2083974165929598,1.1717522473795243,1.2242926574612907,1.194290285945278,1.1145137718368228,1.1433048533372376,111.30786254398544,128.88648910390222,161.86954649977017,116.88794878475373,151.94053537325203,170.8836627608664,146.0427854084104,124.42631165230118,124.88155427104607,192.16910354935678,120.75270918454007,89.93389514844405,321.105957069463,161.4429383201232,144.54695179043958,318.2695687072384,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0
2024-02-01,,,,,1510.0363126831974,1401.2983461033,1470.9131746542705,1081.6198463481808,1354.7351522051458,1318.3488359574762,921.7335827432414,1183.0286995515694,1608.3919074633723,1608.9290650545352,1496.6564865282521,2129.385644277385,,,,,330.7044063677403,298.39650708777754,492.47482443394597,133.2913985068731,247.09339261403719,205.79606093390805,144.98915076565132,267.32464937384333,696.2645791517626,180.73660188035913,345.99866321627627,281.71044296547944,,,,,0.4581715915392539,0.36418582161719876,0.38497661472041805,0.0018015779337764801,0.28527283077173304,0.12620104965684295,0.0,0.15681269403242495,0.4732764257815954,0.712002185941663,0.5246375722036369,0.9791856952153447,,,,,1.207269809029009,1.4200230428911038,1.166439590170986,1.1027038704725047,1.1084960254136664,1.081015849871465,1.1998313743695945,1.3076194068218534,1.1826126482618855,1.167537146698564,1.1009996306373535,1.1304239298604073,,,,,120.78396834222727,114.08762234558117,116.07543511945609,110.26260564281996,104.44644359224974,139.85358131044862,96.79538477675959,67.63337937645122,337.3092611898148,158.52635031797578,143.25751135351817,266.78172126461146,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0
2024-03-01,1174.8264271627586,1336.5378459707022,1691.447062791565,1002.9849068052894,1523.7617823945714,1435.1358203773966,1490.857482342693,1117.1342900333395,1383.7345287468493,1417.8831382048177,1013.1206929984688,1238.4617875895904,1782.697885112727,1693.0893332877936,1486.766834567531,2057.4970198365304,126.08290424743215,382.581353821923,234.93807524711366,191.53735869521574,286.99062822866557,241.44590262359742,468.02298155541325,122.11670779226671,194.13554728758064,194.7994782117124,125.78289687814943,258.8175499585593,703.1509320837837,209.6082271570787,271.89265106452734,296.18384651860606,0.009761317052613211,0.09697099963625548,0.7510484224898814,0.014710736914975785,0.5012972352055772,0.3864464777207471,0.41262237033951255,0.010871590979685656,0.28336179555989277,0.10819539765845783,0.0,0.19090490973899046,0.5272360956471026,0.8821982375845348,0.46967384630806114,0.9763753249490621,1.2443312116796899,1.187527731654386,1.155064660857117,1.7879954044375501,1.2221468859321882,1.427519248561146,1.155549227511495,1.1248147312034336,1.1525422583439997,1.088422937427784,1.1905630710794253,1.2769928272274143,1.194697055276579,1.21871805349296,1.117418689903793,1.1450488257056124,134.84792167919767,144.1546797832713,243.51629704805038,123.4196866035557,123.02853190781036,121.84996587517053,111.25987847734936,110.76503096612784,114.68790050425184,148.9948164852139,97.3539275101811,67.51543617294641,355.5219158108434,151.3080820668985,122.73214830986448,239.97111702988303,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2024-04-01,1085.7207037343194,1218.3558965201764,1903.6402691763794,1455.0663703152934,1469.7955847791075,1397.5531999305715,1437.0773607771112,1155.1711499037085,1390.6193516033727,1397.8556587269547,1013.2661932559027,1263.6333716607264,1878.7571261097264,1757.9517271216152,1587.157132654214,2116.072402163987,91.60018368807701,482.1713167025207,292.7167281276048,341.2305914549479,274.5635110956589,265.9203413410469,466.1374939834525,132.3771622161836,225.5952457620856,195.57276774386182,129.6964052289892,251.31018070225497,755.5983762225796,214.78327246782771,266.3883841793841,333.53840587664666,0.0006786674037140668,0.08250388545352341,0.9184181011361972,0.46301643820689237,0.43058306266339225,0.36076396637655306,0.3433091590767075,0.01236255202832826,0.329063999349435,0.17618086394832463,0.0,0.22644590088536276,0.5531626106781189,0.9259512261766514,0.5591524765377347,0.98085435256095,1.2319506156714939,1.1841922370176086,1.1129538880139198,1.7257574903844142,1.2441267674190188,1.4970678155466883,1.1637268246936114,1.1272060817751022,1.1490055933833574,1.0939781593360296,1.2045054762072296,1.2871019710176386,1.172908780532587,1.2115730376747427,1.0979704510721422,1.145630080859132,104.82548993507251,122.6590332261025,274.8034904541016,126.3865848082627,121.08188807507689,115.06699523107473,111.89275653862362,103.75046985826158,120.72308960970845,140.08019918092273,92.97746081019419,65.99888116039673,406.23478598598246,160.23990148380398,142.10538939822,261.1835430365935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0
2024-05-01,1150.1011196187835,1243.6840933390652,2073.262032476715,1235.7058792736705,1623.0803988750697,1534.9427583128775,1548.3308022949757,1286.0637385848297,1567.316472852458,1527.919041851703,1184.528030196652,1408.5046567781992,1830.3241798184372,2195.0076280255935,2166.481798627557,2729.479905852596,79.03516275010557,366.6729753096191,285.7487795828014,221.04314757914707,270.0564872301985,263.0291075610321,516.6934232861685,99.2109213278452,238.30386217102432,188.1824663962729,127.29735186060604,240.6119779232182,623.759457034561,328.26861295235165,282.5577320387525,256.47012154847096,0.0020551581459244527,0.1318408782778348,0.9501267859755204,0.13724572699564444,0.7193119702131029,0.5442795506955297,0.48593096135274844,0.021867428713424862,0.47401805318370355,0.4592652402099314,0.010601592746384225,0.3462343336782799,0.7344078610183271,1.0,1.0,1.0,1.2925368900646261,1.2021155012627822,1.1661320674972124,1.7791505134288184,1.2535926713754755,1.498654790271809,1.2095052052604371,1.1277484186864075,1.1544439802331201,1.078621624832716,1.1675779810164777,1.2446908176338907,1.0575113917643686,1.2027818361202707,1.0024904194926647,1.091716329779707,102.38664101626902,92.1829926356785,331.7202460746508,133.33715955208345,138.39705641226237,145.26975922302782,135.05925468060957,131.507910839565,136.1216918693085,154.8290062391288,115.09183991090923,84.36517477271943,174.66666863584695,174.11334850457797,120.17043392085164,268.055080929795,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
